Gmt time,Close,High,Low,Open,Volume,SMA200
2015-09-08,97.40142822265625,97.5219719968144,96.14960245788359,96.54833287958247,37343500.0,97.40142822265625
2015-09-09,96.3072280883789,98.57905952996929,96.05685871711067,98.55124228306828,47146700.0,96.85432815551758
2015-09-10,97.35507202148438,97.99489713573259,96.08470364338484,96.19597265484985,47686700.0,97.02124277750652
2015-09-11,97.89287567138672,97.89287567138672,96.63177525415632,96.90996187470817,29106100.0,97.23915100097656
2015-09-14,97.59614562988281,98.27306262687658,97.22523249760867,98.2545130792441,19718800.0,97.31054992675782
2015-09-15,98.74596405029297,99.0519678966593,97.46632124900528,97.82795958577309,30020200.0,97.54978561401367
2015-09-16,99.30233001708984,99.39506360038084,98.42141757245848,98.7645134367294,31329100.0,97.80014910016742
2015-09-17,99.33943176269531,100.82308434567916,98.88506687331092,99.20034552329793,56139800.0,97.9925594329834
2015-09-18,97.92655944824219,99.08847877508842,97.75924278150461,97.81501973161232,48384000.0,97.98522610134549
2015-09-21,98.23328399658203,99.04198220471984,97.35022835934629,98.46566780551682,35772600.0,98.01003189086914
2015-09-22,96.76464080810547,97.06209187421732,95.86299026938721,96.72745853836739,47359700.0,97.89681451970881
2015-09-23,96.83899688720703,97.28517699329052,96.33704692728517,97.02490112786303,21775100.0,97.80866305033366
2015-09-24,96.48576354980469,96.8482817365857,95.06356863421229,95.90015179285744,38284300.0,97.70690155029297
2015-09-25,95.66777801513672,97.61051061473097,95.0728759491825,97.51755849663662,44700000.0,97.56124986921039
2015-09-28,92.9442367553711,95.3238520506083,92.66538040816276,95.25878486041383,44077500.0,97.25344899495443
2015-09-29,92.46089172363281,94.12476101894484,91.79162506945227,93.17663089492484,49315500.0,96.95391416549683
2015-09-30,94.58952331542969,94.6917727757199,93.41830673779137,93.78082497271406,41411400.0,96.814832350787
2015-10-01,95.01712036132812,95.02641770207096,93.50197295093679,94.75685155487376,39339100.0,96.71495946248372
2015-10-02,96.68096923828125,96.68096923828125,93.39971074022483,93.69716175470552,59370900.0,96.71317050331517
2015-10-05,98.06596374511719,98.32623246681581,97.18290814052676,97.3966972654403,32853500.0,96.78081016540527
2015-10-06,97.60122680664062,98.15894668431997,96.83900798572715,97.83361067998977,33051500.0,96.81987762451172
2015-10-07,98.18682861328125,98.40062489061654,96.94125449426238,98.21472063433674,37389300.0,96.88201176036488
2015-10-08,98.5772476196289,98.74456430180064,96.86689852500753,97.81502875457846,50188900.0,96.9557176672894
2015-10-09,99.02340698242188,99.20931832116787,98.35414034652118,98.62370646885853,23916200.0,97.04187138875325
2015-10-12,99.26509094238281,99.45099519451558,98.85609307753954,99.20932108510151,16162000.0,97.13080017089844
2015-10-13,98.62370300292969,99.70196745438574,98.53075088271952,98.6980675358147,26999600.0,97.18821951059195
2015-10-14,98.46568298339844,99.1163549119965,98.05668514725558,98.62370229580195,30902600.0,97.23553297254774
2015-10-15,100.08306884765625,100.09236618680366,98.69806316995097,98.82819755084721,38393800.0,97.33723068237305
2015-10-16,100.50135803222656,100.55712788021134,99.81349681205427,100.2968591338938,27091100.0,97.44633852202317
2015-10-19,101.0776596069336,101.14272678980126,100.14812437065775,100.37121793345351,23776300.0,97.56738255818685
2015-10-20,100.5571517944336,101.11487168229107,100.21322110255481,100.90108248631239,23404700.0,97.66382672709804
2015-10-21,99.94363403320312,101.17062036637243,99.90645886134824,101.068378006084,30195200.0,97.73507070541382
2015-10-22,101.97933197021484,102.06299384729992,100.54784654582727,100.83600735379522,42778700.0,97.86368468313506
2015-10-23,104.83300018310547,105.26058561162742,104.17303090700906,104.72146047501676,53170900.0,98.06866455078125
2015-10-26,104.8980712890625,105.10257021724183,104.35893904055199,104.7586395569591,25918000.0,98.26379045758928
2015-10-27,105.11184692382812,105.26056887489662,104.59130236561069,104.61919437999018,31390500.0,98.45401424831815
2015-10-28,105.98558807373047,105.98558807373047,104.42396883543584,105.26984917324916,42221900.0,98.6575702976536
2015-10-29,105.81829071044922,105.9949046794162,105.39070534139499,105.50225212576223,24913300.0,98.84601030851665
2015-10-30,105.3442611694336,106.0414128027218,105.31637623878896,105.86479878624831,27199200.0,99.01263212546324
2015-11-02,106.5340347290039,106.6641690956335,105.4000005982679,105.62308707080561,22176900.0,99.20066719055175
2015-11-03,106.9058609008789,107.28696670062845,106.16222979590601,106.32024910088042,20418400.0,99.38859874446217
2015-11-04,106.91517639160156,107.33347164633332,106.46900329670652,107.25910709991966,28633000.0,99.56780297415597
2015-11-05,106.62700653076172,107.26838823604695,106.06928670050138,107.00811945471162,25004100.0,99.7319704987282
2015-11-06,106.70134735107422,106.82218437503977,105.74392722175638,106.42248395202651,29924900.0,99.8903654271906
2015-11-09,105.56732940673828,106.44109490503646,104.91665749851107,106.30166318419008,33479800.0,100.01652018229167
2015-11-10,105.29776763916016,105.40001709920413,104.69356821848004,105.00961393819563,35452100.0,100.13132990961489
2015-11-11,105.16761779785156,106.09715304944423,104.99100383067578,105.5859058243518,22748800.0,100.23848497106674
2015-11-12,104.14514923095703,105.2512986493143,104.07078469538172,104.7400513319746,31196900.0,100.31987380981445
2015-11-13,102.10015869140625,103.81980474973243,102.04438884018853,103.70825795550513,52836000.0,100.35620615433673
2015-11-16,103.56884765625,103.58744233836299,101.7655535399236,101.99793742378262,33980600.0,100.420458984375
2015-11-17,103.63388061523438,104.37751163457476,103.37361188600254,103.74542739567273,30579500.0,100.48346725164676
