Gmt time,Close,High,Low,Open,Volume,SMA200
2015-11-27,177.572037,177.775407,176.97889,177.461876,37317800.0,170.58792746031747
2015-11-30,176.834854,177.851679,176.724694,177.73305,112822700.0,170.6855356875
2015-12-01,178.521088,178.63973,177.190744,177.470374,97858400.0,170.80608264615387
2015-12-02,176.699249,178.792221,176.44504,178.470221,108441300.0,170.89537304545456
2015-12-03,174.224976,177.224612,173.496248,176.953465,166224200.0,170.9450686119403
2015-12-04,177.622772,177.919352,174.224879,174.224879,192913900.0,171.04327013235294
2015-12-07,176.546768,177.716112,175.5723,177.292433,102027100.0,171.1230309710145
2015-12-08,175.360428,176.495882,174.369022,174.970651,103372400.0,171.18356521428572
2015-12-09,173.99617,176.826337,173.013233,174.716428,162401500.0,171.2231793661972
2015-12-10,174.445251,175.767125,173.826685,174.063944,116128900.0,171.2679303611111
2015-12-11,171.064331,172.979352,170.7508,172.309946,211173300.0,171.26514132876713
2015-12-14,171.928604,172.055715,169.428905,171.22531,182385200.0,171.27410704054054
2015-12-15,173.733475,174.648621,171.903182,173.453846,154069600.0,171.30689861333332
2015-12-16,176.275589,176.580638,173.538631,174.868974,197017000.0,171.37227611842104
2015-12-17,173.589432,176.656858,173.572481,176.589068,173092500.0,171.40107035064935
2015-12-18,170.496948,172.977421,170.33499,172.841047,251393500.0,171.38947903846156
2015-12-21,171.903412,172.082421,170.556619,171.681793,99094300.0,171.39598451898735
2015-12-22,173.463272,173.761617,171.801096,172.798402,111026200.0,171.4218256125
2015-12-23,175.611343,175.653966,174.383886,174.477651,110987200.0,171.4735480493827
2015-12-24,175.321564,175.875631,175.099944,175.355667,48539600.0,171.52047507317073
2015-12-28,174.920868,174.963477,173.838317,174.622523,65899900.0,171.56144366265062
2015-12-29,176.787643,177.120079,175.994918,176.029008,92640700.0,171.6236603214286
2015-12-30,175.534637,176.625721,175.389731,176.540476,63317700.0,171.6696718117647
2015-12-31,173.778641,175.500491,173.778641,174.852672,114877900.0,171.69419470930234
2016-01-04,171.349396,171.357915,169.278058,170.897625,222353500.0,171.69023150574714
2016-01-05,171.639236,172.099527,170.522595,171.673327,110845800.0,171.68965201136365
2016-01-06,169.474091,170.531058,168.434162,169.064929,152112600.0,171.66475806741573
2016-01-07,165.408142,168.297776,165.016033,166.499213,213436100.0,171.5952401111111
2016-01-08,163.592468,166.942404,163.302656,166.379818,209817200.0,171.50729756043955
2016-01-11,163.754501,164.862624,161.802512,164.521656,187941300.0,171.4230280326087
2016-01-12,165.075714,165.834349,162.927663,165.212101,172330500.0,171.35477734408602
2016-01-13,160.958588,166.098555,160.575011,165.749068,221168900.0,171.2441795851064
2016-01-14,163.601044,164.734737,159.961307,161.572342,240795600.0,171.1637255263158
2016-01-15,160.089142,160.898919,158.137153,159.202652,324846400.0,171.04836528125
2016-01-19,160.302261,162.049683,158.716798,161.921828,195244400.0,170.93758070103095
2016-01-20,158.247955,159.8249,154.301355,157.719472,286547800.0,170.8080947244898
2016-01-21,159.134445,160.99267,157.387024,158.725297,195772900.0,170.69017907070707
2016-01-22,162.39917,162.603737,161.001235,161.76839,168319600.0,170.60726898000001
2016-01-25,159.944183,162.083701,159.748135,161.887652,130371700.0,170.50169387128713
2016-01-26,162.126389,162.407682,160.268164,160.609118,141036800.0,170.4195830392157
2016-01-27,160.361877,163.285601,159.449804,161.597854,185681700.0,170.321935407767
2016-01-28,161.197281,162.126393,159.535104,161.921826,143798800.0,170.23419834615385
2016-01-29,165.126816,165.263203,161.853605,161.972941,210529300.0,170.18555660952381
2016-02-01,165.067184,165.859923,163.524343,164.112501,136061600.0,170.13727007547172
2016-02-02,162.0923,163.635142,161.563804,163.626622,182564900.0,170.06208343925235
2016-02-03,163.064026,163.473174,159.483951,163.15779,205054900.0,169.99728661111112
2016-02-04,163.319763,164.300017,161.921828,162.561128,139531800.0,169.9360249266055
2016-02-05,160.208511,163.379439,159.569212,162.799814,180788300.0,169.8475929818182
2016-02-08,158.051941,158.648618,155.818658,158.350286,191526700.0,169.74132584684685
2016-02-09,158.060394,159.347526,156.159548,156.295935,184513100.0,169.6370318125
2016-02-10,157.924057,160.540917,157.796189,158.895792,148214100.0,169.53337716814158
2016-02-11,155.869781,156.926762,154.361031,155.42653,219058900.0,169.41352106140351
2016-02-12,159.083344,159.100382,156.807438,157.659838,127632400.0,169.3236934347826
2016-02-16,161.768387,161.793958,159.935733,160.907468,120250700.0,169.2585614827586
2016-02-17,164.410812,164.78587,162.816817,162.944684,136009500.0,169.21712772649573
2016-02-18,163.737411,164.74325,163.422028,164.683575,102343000.0,169.17068944915255
2016-02-19,163.660675,163.814101,162.339453,162.953182,114793000.0,169.12438680672267
2016-02-22,166.030396,166.175302,165.186515,165.254709,103640300.0,169.09860355
2016-02-23,163.933411,165.638209,163.814062,165.365435,111455300.0,169.05591600826446
2016-02-24,164.683609,164.964902,161.376307,162.492949,150812200.0,169.0200774262295
2016-02-25,166.678162,166.686694,164.368167,165.135321,110728300.0,169.00103746341463
2016-02-26,166.294632,167.649944,166.132674,167.556193,129833700.0,168.9792116129032
2016-02-29,164.990448,167.266353,164.7944,166.31167,125918100.0,168.947301504
2016-03-01,168.868851,168.954096,165.749066,166.226407,141799700.0,168.9466788809524
2016-03-02,169.627472,169.678614,168.135773,168.553453,102415000.0,168.95203945669292
2016-03-03,170.292328,170.30938,168.868823,169.448448,95172200.0,168.9625104609375
2016-03-04,170.84642,171.630639,169.653066,170.488414,129293600.0,168.97711441085272
2016-03-07,170.982773,171.391934,169.840561,169.917274,100219000.0,168.99254255384616
2016-03-08,169.116058,170.411709,168.954113,169.900277,123974900.0,168.99348541984733
2016-03-09,169.951431,170.300905,169.141641,169.93438,94801200.0,169.00074258333333
2016-03-10,170.087753,171.391936,168.246581,170.445772,156838700.0,169.00891559398497
2016-03-11,172.832504,172.875127,170.070738,171.553905,137964500.0,169.0374498358209
2016-03-14,172.610886,173.071176,171.988638,172.321073,73612000.0,169.06391973333334
2016-03-15,172.329651,172.636515,171.374967,171.639209,93169100.0,169.08793246323532
2016-03-16,173.326889,173.73605,171.8011,171.843722,129303200.0,169.11887375182482
2016-03-17,174.426514,174.937946,172.84105,173.241679,134278500.0,169.15733491304348
2016-03-18,175.111954,175.454667,174.615011,174.932021,138372400.0,169.20017389928057
2016-03-21,175.360397,175.591736,174.614989,174.846328,72926700.0,169.24417549285715
2016-03-22,175.266174,175.840226,174.417955,174.580735,97471900.0,169.28688470212768
2016-03-23,174.109482,175.069089,173.938112,174.880593,81052500.0,169.3208466549296
2016-03-24,174.032364,174.066643,172.849995,173.072757,84360900.0,169.35379432867134
2016-03-28,174.135147,174.666356,173.681046,174.452157,62408200.0,169.38699816666667
2016-03-29,175.745987,175.857375,173.415501,173.723948,92922900.0,169.43085326206895
2016-03-30,176.517075,177.245343,176.148646,176.756976,86365300.0,169.47938902739725
2016-03-31,176.088684,176.851232,175.925891,176.422834,94584100.0,169.52435021768707
2016-04-01,177.288132,177.476628,174.769151,175.086174,114423500.0,169.5768082027027
2016-04-04,176.714127,177.416705,176.40568,177.21107,63497000.0,169.62470967114095
2016-04-05,174.949127,176.722688,174.692086,175.360385,99662200.0,169.66020578666667
2016-04-06,176.859833,176.919815,174.769248,174.949181,91839800.0,169.7078854370861
2016-04-07,174.743515,176.122957,174.00667,175.763104,113859000.0,169.74101457894736
2016-04-08,175.214752,176.371432,174.674967,175.934458,95040600.0,169.77679064052288
2016-04-11,174.803482,176.559916,174.709234,175.857337,83757500.0,169.8094314935065
2016-04-12,176.431427,176.714171,174.529339,174.974876,115350600.0,169.85215404516129
2016-04-13,178.213501,178.299186,177.219615,177.356705,96336400.0,169.9057524230769
2016-04-14,178.222092,178.727611,177.870815,178.27351,65212900.0,169.9587227388535
2016-04-15,178.025009,178.359159,177.699423,178.222069,75761600.0,170.0097751835443
2016-04-18,179.27597,179.310237,177.356743,178.025043,82531000.0,170.06805313836477
2016-04-19,179.841522,180.098564,179.019005,179.704445,88316100.0,170.12913731875
2016-04-20,180.012787,180.715353,179.404456,179.88426,81100300.0,170.19052644720497
2016-04-21,179.044617,180.141314,178.770436,180.029927,85695000.0,170.2451813271605
2016-04-22,179.044617,179.318785,178.136415,178.684764,99251700.0,170.29916559509203
2016-04-25,178.736176,178.779018,177.819398,178.436292,66166500.0,170.35061078048778
2016-04-26,179.001816,179.515899,178.522012,179.104627,75864200.0,170.40304232727271
2016-04-27,179.370239,179.764358,178.256402,178.616255,77329400.0,170.45706158433734
2016-04-28,177.742294,179.721491,177.322473,178.607666,97216200.0,170.50068573053892
2016-04-29,176.7827,177.468139,175.668862,177.116849,142424100.0,170.53807867261906
2016-05-02,178.187851,178.367771,176.851251,177.288213,62188000.0,170.58334359763313
2016-05-03,176.637054,177.185403,175.88307,176.945502,106422100.0,170.61895365882353
2016-05-04,175.651733,176.371452,175.146227,175.634607,92243800.0,170.64838511695908
2016-05-05,175.617477,176.482837,175.189079,176.122984,67619200.0,170.67727518604653
2016-05-06,176.260056,176.302898,174.683554,174.837771,89315000.0,170.70954559537572
2016-05-09,176.405701,176.842662,175.9516,176.131533,74374900.0,170.74228212068965
2016-05-10,178.599121,178.616261,177.048322,177.116868,77472200.0,170.78717834285715
2016-05-11,176.928345,178.676203,176.928345,178.13643,81727000.0,170.82207133522726
2016-05-12,176.979752,177.776579,175.960162,177.605209,89586300.0,170.85686049152542
2016-05-13,175.437515,177.236792,175.111942,176.67988,96474600.0,170.882594505618
2016-05-16,177.168198,177.648001,175.548854,175.608836,77486800.0,170.91770960893854
2016-05-17,175.514618,177.185367,174.983396,176.89406,114924900.0,170.94324798888888
2016-05-18,175.56604,176.756986,174.469342,175.163345,120062100.0,170.9687882762431
2016-05-19,174.957733,175.249041,173.741084,174.837782,115430500.0,170.99070555494507
2016-05-20,176.062988,176.585634,175.523203,175.574608,104990400.0,171.01842294535518
2016-05-23,175.823059,176.362832,175.634563,176.080087,58682600.0,171.0445350978261
2016-05-24,178.102142,178.419166,176.619889,176.645592,93537800.0,171.08268432432433
2016-05-25,179.310287,179.730122,178.102202,178.787641,76621400.0,171.12691874731183
2016-05-26,179.361649,179.678672,179.044638,179.447333,55280700.0,171.17095473796792
2016-05-27,180.132767,180.14133,179.47303,179.524436,64211200.0,171.21862395212764
2016-05-31,179.790039,180.518321,179.224551,180.406933,109879400.0,171.26397535449735
2016-06-01,180.158463,180.338382,178.97608,179.173139,69936200.0,171.31078844736842
2016-06-02,180.706772,180.723898,179.275925,179.755728,63044700.0,171.35998207853405
2016-06-03,180.167007,180.518297,178.950359,180.141305,101757100.0,171.405852
2016-06-06,181.083786,181.443639,180.364068,180.526861,64887000.0,171.45599673575128
2016-06-07,181.366531,181.93202,181.212314,181.238017,60974800.0,171.50708196391753
2016-06-08,181.957794,182.086321,181.375179,181.503693,66170900.0,171.56067535897435
2016-06-09,181.709274,181.829225,180.946726,181.220894,73786900.0,171.6124539234694
2016-06-10,179.987122,180.663985,179.43876,180.321271,113829200.0,171.65496492893402
2016-06-13,178.599121,180.244168,178.513449,179.378809,117751200.0,171.6900364242424
2016-06-14,178.247833,178.847601,177.288226,178.213567,125059300.0,171.7229901758794
2016-06-15,177.999329,179.37877,177.810832,178.247794,109124500.0,171.75437187
2016-06-16,178.530533,178.701902,176.148642,177.999324,149533100.0,171.81387123000002
2016-06-17,177.865677,178.451322,177.202509,178.425485,117055700.0,171.89491401499998
2016-06-20,179.011139,180.526937,178.925009,179.846554,82789600.0,171.96634193499997
2016-06-21,179.519318,179.932715,178.950888,179.398743,72461700.0,172.03972069
2016-06-22,179.22641,180.432157,179.079986,179.700088,95560500.0,172.12411110000002
2016-06-23,181.56044,181.612113,180.234118,180.699188,102731400.0,172.199771655
2016-06-24,175.040726,181.594849,174.592871,175.376613,333444400.0,172.25396088000002
2016-06-27,171.905792,173.628295,171.087593,173.619674,230775800.0,172.28800751
2016-06-28,175.006287,175.032123,173.214882,173.524933,159382400.0,172.33380547000002
2016-06-29,177.986298,178.218826,176.315467,176.418813,137328600.0,172.397580345
2016-06-30,180.414948,180.46662,177.900095,178.459916,165021900.0,172.463171855
2016-07-01,180.79393,181.28485,180.251337,180.414977,106055300.0,172.5234089
2016-07-05,179.493454,180.070491,178.89058,179.958524,109803700.0,172.57904023
2016-07-06,180.570023,180.690597,178.330763,178.99393,96021500.0,172.653811275
2016-07-07,180.458023,181.422621,179.682902,180.750845,85593800.0,172.72374322
2016-07-08,183.145126,183.394897,181.53459,181.767132,133971000.0,172.81791459
2016-07-11,183.791092,184.368142,183.403531,183.610236,73633900.0,172.91662881
2016-07-12,185.126022,185.427466,183.816916,184.764298,101275600.0,173.024983455
2016-07-13,185.100189,185.556651,184.609283,185.548044,87324100.0,173.13342072500004
2016-07-14,186.133698,186.607389,185.737529,186.374847,91230900.0,173.267531675
2016-07-15,185.883926,186.900197,185.436072,186.702113,107155400.0,173.399927685
2016-07-18,186.383484,186.547124,185.746153,186.004531,58725900.0,173.519950115
2016-07-19,186.193954,186.228399,185.711656,185.961413,54345700.0,173.63690682499998
2016-07-20,186.969131,187.210281,186.19401,186.19401,58159500.0,173.74557992
2016-07-21,186.262863,187.081049,185.815009,186.857129,67777300.0,173.83602028999996
2016-07-22,187.098267,187.14994,186.11644,186.383426,62787500.0,173.93351838499999
2016-07-25,186.590149,186.943265,186.004504,186.891592,55873100.0,174.02161233500001
2016-07-26,186.67627,187.037994,185.823626,186.486793,70080500.0,174.10251100499997
2016-07-27,186.47821,187.124149,185.703076,187.055247,84083900.0,174.18191072000002
2016-07-28,186.693481,186.986304,185.815001,186.280071,65035700.0,174.26158166000002
2016-07-29,186.994949,187.356673,186.142319,186.426533,79519400.0,174.348140725
2016-08-01,186.839905,187.451386,186.383443,187.055218,73311400.0,174.437991875
2016-08-02,185.642731,186.745131,184.798708,186.590099,92295500.0,174.508892755
2016-08-03,186.185333,186.245627,185.28103,185.58246,53993600.0,174.57860856
2016-08-04,186.383484,186.702143,184.523177,186.297353,46585500.0,174.64889168500002
2016-08-05,187.907883,187.950948,186.383477,186.383477,71892200.0,174.727898265
2016-08-08,187.795883,188.200672,187.528897,188.097313,39906500.0,174.811683205
2016-08-09,187.907883,188.40741,187.580616,187.864831,51251700.0,174.88158059
2016-08-10,187.442764,188.097311,187.089648,188.019801,57941100.0,174.939619835
2016-08-11,188.312637,188.562408,187.709764,187.97675,72504300.0,175.00416893500002
2016-08-12,188.149048,188.364361,187.744259,188.002624,61313500.0,175.06959503500002
2016-08-15,188.691589,189.044706,188.510734,188.519342,49813500.0,175.12777717499998
2016-08-16,187.71843,188.338519,187.71843,188.26963,53213600.0,175.18160201999999
2016-08-17,188.071503,188.209306,186.908821,187.752844,75134300.0,175.241005175
2016-08-18,188.493515,188.527959,187.933707,188.045661,52989300.0,175.29209587499997
2016-08-19,188.217911,188.398779,187.52892,188.019827,75443000.0,175.339224325
2016-08-22,188.209305,188.441846,187.606431,187.976763,61368800.0,175.38902115500002
2016-08-23,188.588272,189.130865,188.527978,188.829422,53399200.0,175.44160279000005
2016-08-24,187.623657,188.536582,187.201639,188.441844,71728900.0,175.48982727499998
2016-08-25,187.494461,187.916479,187.081064,187.236083,69224800.0,175.54570984500003
2016-08-26,187.141296,188.717388,186.245601,187.683889,122506300.0,175.59779305
2016-08-29,188.062881,188.329867,187.236074,187.270532,70502200.0,175.6579583
2016-08-30,187.752823,188.260958,187.193015,187.976744,58114500.0,175.72885986499998
2016-08-31,187.218872,187.537531,186.43513,187.416956,85269500.0,175.806836395
2016-09-01,187.227463,187.520285,186.05616,187.210234,97844200.0,175.87180656499996
2016-09-02,188.071503,188.502128,187.494466,188.088731,79293900.0,175.94163238499996
2016-09-06,188.639923,188.717433,187.63226,188.355709,56702100.0,176.000488435
2016-09-07,188.622696,188.803565,188.011215,188.476285,76554900.0,176.060020905
2016-09-08,188.192078,188.562423,187.882027,188.286816,74102900.0,176.114180375
2016-09-09,183.687729,186.917422,183.661892,186.865749,221589100.0,176.14683510000003
2016-09-12,186.32312,186.727909,182.852278,182.92118,168110900.0,176.19148017999999
2016-09-13,183.644623,185.298224,183.015913,185.031238,182828800.0,176.22285995500002
2016-09-14,183.57579,184.910733,183.015982,183.696365,134185500.0,176.25287872
2016-09-15,185.410202,185.797763,183.231237,183.412106,134427900.0,176.29575546
2016-09-16,184.693451,184.97045,184.00098,184.788668,155236400.0,176.326617275
2016-09-19,184.728134,186.00057,184.399201,185.351369,80250500.0,176.3667617
2016-09-20,184.736771,185.749523,184.702152,185.593721,69665300.0,176.419320675
2016-09-21,186.81424,186.996009,184.754102,185.446587,110284400.0,176.465278015
2016-09-22,187.991425,188.294391,187.584604,187.835623,76678700.0,176.52250130000002
2016-09-23,186.961395,187.731781,186.866179,187.593281,73630900.0,176.58050613500004
2016-09-26,185.446594,186.303532,185.247496,186.121763,89827300.0,176.63775825499997
2016-09-27,186.59787,186.693073,184.909935,185.282151,78494800.0,176.69852135000002
2016-09-28,187.524048,187.679863,185.853442,186.822912,87411000.0,176.780819935
2016-09-29,185.827469,187.72314,185.273484,187.316306,128070600.0,176.85031425999998
2016-09-30,187.229721,187.939508,186.416053,186.667072,117202900.0,176.91779549
2016-10-03,186.779587,187.004639,186.139037,186.814218,83512100.0,176.97031547999998
2016-10-04,185.827469,187.117221,185.230214,186.892169,119948100.0,177.031505665
2016-10-05,186.649765,187.082566,186.390082,186.459332,72816000.0,177.11226975000002
2016-10-06,186.779587,187.004639,185.879367,186.424687,62927400.0,177.186650625
2016-10-07,186.139069,187.229736,185.403315,187.056618,89788300.0,177.25002960999998
2016-10-10,187.108551,187.57597,186.9614,187.108551,51855000.0,177.30751565000003
2016-10-11,184.745438,186.744989,184.009684,186.67574,130367400.0,177.35463502
2016-10-12,184.987854,185.515872,184.381922,184.883973,73866100.0,177.40496995
2016-10-13,184.381927,184.883978,182.823854,183.646174,101357000.0,177.44294137
2016-10-14,184.477097,185.836098,184.399196,185.368666,93346200.0,177.48765367
2016-10-17,183.836578,184.710832,183.654796,184.451148,58275700.0,177.53794335499998
2016-10-18,184.987854,185.507207,184.606987,185.446622,76869700.0,177.606135645
2016-10-19,185.481171,185.792788,184.892568,185.256119,66519200.0,177.67534532
2016-10-20,185.134979,185.697615,184.468462,185.126315,73639800.0,177.75364976
2016-10-21,185.221497,185.308062,184.165461,185.134944,89089100.0,177.852716535
2016-10-24,186.009216,186.381432,185.654316,186.104433,60146600.0,177.964800275
2016-10-25,185.385971,186.087107,185.221505,185.827423,66542300.0,178.07295762500002
2016-10-26,185.013794,185.602397,184.312645,184.555026,75705500.0,178.17264802499997
2016-10-27,184.520386,185.775506,184.442485,185.740888,77220200.0,178.29045701500002
2016-10-28,183.975037,185.178223,183.256599,184.494403,140623200.0,178.39232698
2016-10-31,183.983719,184.537704,183.819252,184.312639,61272500.0,178.51179986500003
2016-11-01,182.650635,184.364536,181.430146,184.312589,122781800.0,178.623541735
2016-11-02,181.551392,182.728611,181.109926,182.339079,103330800.0,178.74005892000002
2016-11-03,180.720398,181.984183,180.443412,181.767782,88939300.0,178.84798868500002
2016-11-04,180.521362,181.681266,180.374211,180.83298,109122100.0,178.93859964499998
2016-11-07,184.503098,184.537729,180.521335,180.521335,109794900.0,179.06139422
2016-11-08,185.334045,185.905346,183.836558,184.104892,106772100.0,179.1774325
2016-11-09,187.298981,187.922215,183.801941,183.827908,258429000.0,179.31211801999999
2016-11-10,187.766418,188.969605,186.294897,188.095352,172113300.0,179.44496370500002
2016-11-11,187.333572,187.57594,186.381418,187.039271,100552700.0,179.555997485
2016-11-14,187.480759,188.069375,186.727689,187.861626,94580000.0,179.66806536
2016-11-15,188.943588,188.943588,187.662501,187.870237,91652600.0,179.8023218
2016-11-16,188.58873,188.822446,188.199212,188.320395,65617700.0,179.92994532
2016-11-17,189.558167,189.618752,188.631966,188.744499,69797200.0,180.06113734
2016-11-18,189.134079,189.800596,188.952297,189.627479,86265800.0,180.20576518000001
2016-11-21,190.562286,190.588253,189.566849,189.714,72402600.0,180.368316905
2016-11-22,190.934525,191.116294,190.198757,190.873926,67429000.0,180.53268755999997
2016-11-23,191.038376,191.09031,190.216057,190.415141,56620200.0,180.69825915500002
2016-11-25,191.748199,191.782818,191.306734,191.384648,37872300.0,180.87765124499998
2016-11-28,190.847931,191.713533,190.744063,191.436547,76572500.0,181.03647418
2016-11-29,191.220169,191.678937,190.579619,190.882585,69886700.0,181.18373308999998
2016-11-30,190.761368,192.007837,190.700769,191.84337,113291800.0,181.31548587
2016-12-01,190.060287,191.064376,189.696723,191.064376,79040500.0,181.44710025
2016-12-02,190.155472,190.648871,189.79192,190.146821,74840300.0,181.579574235
2016-12-05,191.298035,191.64427,190.795984,190.995069,67837800.0,181.70591242999998
2016-12-06,191.903976,191.938608,191.003756,191.488491,59877400.0,181.845765255
2016-12-07,194.414246,194.474831,191.627006,191.748189,110738100.0,181.99441844
2016-12-08,194.890305,195.366388,194.119919,194.388267,99714400.0,182.13547915499998
2016-12-09,196.067535,196.084851,195.080749,195.115381,88005800.0,182.28434367000003
2016-12-12,195.842499,196.457082,195.418349,195.972334,102016100.0,182.43860392500002
2016-12-13,197.149536,197.651587,196.491683,196.508999,110477500.0,182.58000735
2016-12-14,195.522186,197.556343,195.080721,196.846556,142501800.0,182.70948091999998
2016-12-15,196.327209,197.192812,195.530857,195.764573,124972600.0,182.83965532500002
2016-12-16,195.943237,196.848777,195.621081,196.787821,156420200.0,182.96513941
2016-12-19,196.369827,196.796477,195.978013,196.126031,90341100.0,183.09207468
2016-12-20,197.127411,197.275442,196.674654,196.909735,89838800.0,183.23213144500002
2016-12-21,196.578857,197.17093,196.578857,196.996792,67909000.0,183.36526857500002
2016-12-22,196.239273,196.552727,195.838743,196.430829,56219100.0,183.496026175
2016-12-23,196.526581,196.535283,196.091229,196.282771,36697800.0,183.61449655999996
2016-12-27,197.014175,197.414692,196.779082,196.796499,42672500.0,183.736513005
2016-12-28,195.386002,197.292846,195.272819,197.275441,64095000.0,183.85179476000002
2016-12-29,195.342468,195.812643,194.898401,195.455651,48696100.0,183.961872655
2016-12-30,194.628433,195.760351,193.931867,195.673275,108998300.0,184.06288225
2017-01-03,196.117386,196.631098,194.933228,195.943234,91366500.0,184.16790941
2017-01-04,197.284103,197.432121,196.439519,196.448222,78744400.0,184.27752794
2017-01-05,197.127411,197.284145,196.326365,197.014228,78379000.0,184.38683412499998
2017-01-06,197.832642,198.302816,196.692008,197.240556,71559900.0,184.505449925
2017-01-09,197.179626,197.710756,197.144791,197.571441,46939700.0,184.62118623499998
2017-01-10,197.179626,198.041615,196.787799,197.197031,63771900.0,184.73640863
